id,group,facility,start,duration,end_time,x,y,deviation_start,deviation_dur,cum_utility,total_deviation_start,total_deviation_dur,utility,DSSR_iterations,execution_time
6337469,home,home2792078,00:00:00,00:05:00,00:05:00,2538003,1152928,00:00:00,00:00:00,0.0,00:10:00,00:10:00,-18.7,0,0.002
6337469,home,home2792078,00:05:00,14:10:00,14:15:00,2538003,1152928,00:00:00,00:00:00,0.0,00:10:00,00:10:00,-18.7,0,0.002
6337469,education,376779,14:15:00,00:50:00,15:05:00,2537352,1152668,00:10:00,00:00:00,-18.7,00:10:00,00:10:00,-18.7,0,0.002
6337469,home,home2792078,15:05:00,08:45:00,23:50:00,2538003,1152928,00:10:00,00:10:00,-18.7,00:10:00,00:10:00,-18.7,0,0.002
6337469,home,home2792078,23:50:00,00:10:00,23:59:00,2538003,1152928,00:10:00,00:10:00,-18.7,00:10:00,00:10:00,-18.7,0,0.002
6337518,home,home2792127,00:00:00,00:05:00,00:05:00,2538095,1152919,00:00:00,00:00:00,0.0,01:10:00,00:15:00,-41.9,2,0.007
6337518,home,home2792127,00:05:00,08:25:00,08:30:00,2538095,1152919,00:00:00,00:00:00,0.0,01:10:00,00:15:00,-41.9,2,0.007
6337518,shop,381504,08:35:00,00:15:00,08:50:00,2536512,1152284,01:00:00,00:00:00,-10.4,01:10:00,00:15:00,-41.9,2,0.007
6337518,home,home2792127,08:55:00,01:35:00,10:30:00,2538095,1152919,01:00:00,00:00:00,-10.3,01:10:00,00:15:00,-41.9,2,0.007
6337518,work,387268,10:35:00,00:10:00,10:45:00,2539042,1152085,01:10:00,00:00:00,-23.3,01:10:00,00:15:00,-41.9,2,0.007
6337518,education,376779,10:50:00,01:55:00,12:45:00,2537352,1152668,01:10:00,00:05:00,-41.9,01:10:00,00:15:00,-41.9,2,0.007
6337518,home,home2792127,12:45:00,11:05:00,23:50:00,2538095,1152919,01:10:00,00:15:00,-41.9,01:10:00,00:15:00,-41.9,2,0.007
6337518,home,home2792127,23:50:00,00:10:00,23:59:00,2538095,1152919,01:10:00,00:15:00,-41.9,01:10:00,00:15:00,-41.9,2,0.007
6337583,home,home2792192,00:00:00,00:05:00,00:05:00,2539131,1152123,00:00:00,00:00:00,0.0,00:20:00,00:20:00,-31.4,0,0.002
6337583,home,home2792192,00:05:00,08:05:00,08:10:00,2539131,1152123,00:00:00,00:00:00,0.0,00:20:00,00:20:00,-31.4,0,0.002
6337583,work,97970,08:20:00,05:50:00,14:10:00,2538028,1154676,00:10:00,00:00:00,-12.9,00:20:00,00:20:00,-31.4,0,0.002
6337583,home,home2792192,14:20:00,04:40:00,19:00:00,2539131,1152123,00:10:00,00:10:00,-12.7,00:20:00,00:20:00,-31.4,0,0.002
6337583,education,376779,19:00:00,03:00:00,22:00:00,2537352,1152668,00:20:00,00:10:00,-31.4,00:20:00,00:20:00,-31.4,0,0.002
6337583,home,home2792192,22:00:00,01:50:00,23:50:00,2539131,1152123,00:20:00,00:20:00,-31.4,00:20:00,00:20:00,-31.4,0,0.002
6337583,home,home2792192,23:50:00,00:10:00,23:59:00,2539131,1152123,00:20:00,00:20:00,-31.4,00:20:00,00:20:00,-31.4,0,0.002
6337607,home,home2792216,00:00:00,00:05:00,00:05:00,2538038,1153609,00:00:00,00:00:00,0.0,01:20:00,00:40:00,-37.9,2,0.007
6337607,home,home2792216,00:05:00,08:50:00,08:55:00,2538038,1153609,00:00:00,00:00:00,0.0,01:20:00,00:40:00,-37.9,2,0.007
6337607,shop,381504,08:55:00,00:10:00,09:05:00,2536512,1152284,01:00:00,00:00:00,-10.5,01:20:00,00:40:00,-37.9,2,0.007
