id,group,facility,start,duration,end_time,x,y,utility,DSSR_iterations,execution_time,cum_utility
6459213,home,home2907991,17:00:00,07:00:00,23:59:00,2569815,1192662,-18.742,1,0.01,-18.742
6459230,home,home2908000,00:00:00,08:10:00,08:10:00,2569878,1192610,-49.34,4,0.023,0.0
6459230,leisure,370107,08:10:00,00:20:00,08:30:00,2575916,1191020,-49.34,4,0.023,-8.74
6459230,shop,381921,08:30:00,01:15:00,09:45:00,2567684,1190696,-49.34,4,0.023,-19.24
6459230,education,377679,09:45:00,01:05:00,10:50:00,2577388,1184855,-49.34,4,0.023,-37.94
6459230,home,home2908000,10:55:00,02:10:00,13:05:00,2569878,1192610,-49.34,4,0.023,-37.84
6459230,work,147214,13:45:00,00:55:00,14:40:00,2570844,1181202,-49.34,4,0.023,-50.14
6459230,home,home2908000,15:20:00,01:40:00,17:00:00,2569878,1192610,-49.34,4,0.023,-49.34
6459230,home,home2908000,17:00:00,07:00:00,23:59:00,2569878,1192610,-49.34,4,0.023,-49.34
6459233,home,home2908001,00:00:00,00:05:00,00:05:00,2570662,1194802,-33.156,5,0.041,0.0
6459233,home,home2908001,00:05:00,09:30:00,09:35:00,2570662,1194802,-33.156,5,0.041,0.0
6459233,education,377679,09:45:00,01:10:00,10:55:00,2577388,1184855,-33.156,5,0.041,-18.5
6459233,home,home2908001,11:05:00,00:30:00,11:35:00,2570662,1194802,-33.156,5,0.041,-18.3
6459233,leisure,377155,11:45:00,00:30:00,12:15:00,2577784,1183910,-33.156,5,0.041,-22.856
6459233,home,home2908001,12:25:00,01:55:00,14:20:00,2570662,1194802,-33.156,5,0.041,-22.656
6459233,shop,380332,14:20:00,00:15:00,14:35:00,2576304,1185284,-33.156,5,0.041,-33.156
6459233,home,home2908001,14:35:00,02:25:00,17:00:00,2570662,1194802,-33.156,5,0.041,-33.156
6459233,home,home2908001,17:00:00,07:00:00,23:59:00,2570662,1194802,-33.156,5,0.041,-33.156
6459242,home,home2908006,00:00:00,00:05:00,00:05:00,2569566,1192166,-32.89,6,0.035,0.0
6459242,home,home2908006,00:05:00,06:55:00,07:00:00,2569566,1192166,-32.89,6,0.035,0.0
6459242,leisure,377159,07:00:00,00:45:00,07:45:00,2577930,1184036,-32.89,6,0.035,-8.74
6459242,shop,377155,07:45:00,00:10:00,07:55:00,2577784,1183910,-32.89,6,0.035,-14.19
6459242,education,377679,07:55:00,07:55:00,15:50:00,2577388,1184855,-32.89,6,0.035,-32.89
6459242,home,home2908006,15:50:00,01:10:00,17:00:00,2569566,1192166,-32.89,6,0.035,-32.89
6459242,home,home2908006,17:00:00,07:00:00,23:59:00,2569566,1192166,-32.89,6,0.035,-32.89
6459243,home,home2908006,00:00:00,00:05:00,00:05:00,2569566,1192166,-0.4,0,0.006,0.0
6459243,home,home2908006,00:05:00,16:45:00,16:50:00,2569566,1192166,-0.4,0,0.006,0.0
6459243,shop,377159,16:50:00,00:10:00,17:00:00,2577930,1184036,-0.4,0,0.006,-0.4
6459243,home,home2908006,17:00:00,07:00:00,23:59:00,2569566,1192166,-0.4,0,0.006,-0.4
6459261,home,home2908015,00:00:00,00:05:00,00:05:00,2569534,1192500,-31.94,10,0.081,0.0
6459261,home,home2908015,00:05:00,05:40:00,05:45:00,2569534,1192500,-31.94,10,0.081,0.0
6459261,work,356404,05:50:00,04:00:00,09:50:00,2569138,1192268,-31.94,10,0.081,-13.0
6459261,home,home2908015,09:55:00,00:15:00,10:10:00,2569534,1192500,-31.94,10,0.081,-12.9
6459261,shop,377155,10:15:00,01:50:00,12:05:00,2577784,1183910,-31.94,10,0.081,-23.3
6459261,leisure,370107,12:10:00,00:10:00,12:20:00,2575916,1191020,-31.94,10,0.081,-31.94
6459261,home,home2908015,12:20:00,04:40:00,17:00:00,2569534,1192500,-31.94,10,0.081,-31.94
6459261,home,home2908015,17:00:00,07:00:00,23:59:00,2569534,1192500,-31.94,10,0.081,-31.94
6459287,home,home2908028,00:00:00,00:05:00,00:05:00,2569815,1192662,-13.91,10,0.068,0.0
6459287,home,home2908028,00:05:00,06:20:00,06:25:00,2569815,1192662,-13.91,10,0.068,0.0
6459287,work,81761,07:00:00,09:15:00,16:15:00,2561792,1185371,-13.91,10,0.068,-12.4
6459287,leisure,370107,16:50:00,00:10:00,17:00:00,2575916,1191020,-13.91,10,0.068,-17.95
6459287,home,home2908028,17:00:00,07:00:00,23:59:00,2569815,1192662,-13.91,10,0.068,-13.91
6459315,home,home2908042,00:00:00,00:05:00,00:05:00,2570010,1192646,-50.64,16,0.22,0.0
6459315,home,home2908042,00:05:00,07:35:00,07:40:00,2570010,1192646,-50.64,16,0.22,0.0
6459315,shop,377159,07:40:00,00:15:00,07:55:00,2577930,1184036,-50.64,16,0.22,-10.5
6459315,home,home2908042,07:55:00,02:30:00,10:25:00,2570010,1192646,-50.64,16,0.22,-10.5
6459315,work,92659,10:30:00,00:15:00,10:45:00,2569666,1192548,-50.64,16,0.22,-23.5
6459315,home,home2908042,10:50:00,01:45:00,12:35:00,2570010,1192646,-50.64,16,0.22,-23.4
6459315,leisure,377155,12:35:00,00:15:00,12:50:00,2577784,1183910,-50.64,16,0.22,-32.14
6459315,home,home2908042,12:50:00,02:25:00,15:15:00,2570010,1192646,-50.64,16,0.22,-32.14
6459315,education,377679,15:20:00,00:20:00,15:40:00,2577388,1184855,-50.64,16,0.22,-50.74
6459315,home,home2908042,15:45:00,01:15:00,17:00:00,2570010,1192646,-50.64,16,0.22,-50.64
6459315,home,home2908042,17:00:00,07:00:00,23:59:00,2570010,1192646,-50.64,16,0.22,-50.64
6459320,home,home2908045,00:00:00,00:05:00,00:05:00,2570010,1192646,-12.17,1,0.01,0.0
6459320,home,home2908045,00:05:00,08:30:00,08:35:00,2570010,1192646,-12.17,1,0.01,0.0
6459320,shop,377159,08:35:00,00:15:00,08:50:00,2577930,1184036,-12.17,1,0.01,-10.5
6459320,home,home2908045,08:50:00,07:05:00,15:55:00,2570010,1192646,-12.17,1,0.01,-10.5
6459320,leisure,377159,15:55:00,01:05:00,17:00:00,2577930,1184036,-12.17,1,0.01,-19.24
6459320,home,home2908045,17:00:00,07:00:00,23:59:00,2570010,1192646,-12.17,1,0.01,-12.17
6459321,home,home2908045,00:00:00,00:05:00,00:05:00,2570010,1192646,-27.415,11,0.074,0.0
6459321,home,home2908045,00:05:00,10:20:00,10:25:00,2570010,1192646,-27.415,11,0.074,0.0
6459321,shop,377159,10:25:00,00:15:00,10:40:00,2577930,1184036,-27.415,11,0.074,-10.5
6459321,home,home2908045,10:40:00,02:15:00,12:55:00,2570010,1192646,-27.415,11,0.074,-10.5
6459321,leisure,377159,12:55:00,00:20:00,13:15:00,2577930,1184036,-27.415,11,0.074,-19.24
6459321,work,22392,14:15:00,00:55:00,15:10:00,2563330,1174816,-27.415,11,0.074,-28.615
6459321,home,home2908045,16:10:00,00:50:00,17:00:00,2570010,1192646,-27.415,11,0.074,-27.415
6459321,home,home2908045,17:00:00,07:00:00,23:59:00,2570010,1192646,-27.415,11,0.074,-27.415
6459323,home,home2908046,00:00:00,00:05:00,00:05:00,2570056,1192695,-34.4,1,0.014,0.0
6459323,home,home2908046,00:05:00,07:40:00,07:45:00,2570056,1192695,-34.4,1,0.014,0.0
6459323,work,376633,08:25:00,00:15:00,08:40:00,2578738,1184046,-34.4,1,0.014,-12.3
6459323,home,home2908046,09:20:00,02:30:00,11:50:00,2570056,1192695,-34.4,1,0.014,-5.4
6459323,education,377679,11:55:00,01:00:00,12:55:00,2577388,1184855,-34.4,1,0.014,-24.0
6459323,home,home2908046,13:00:00,00:35:00,13:35:00,2570056,1192695,-34.4,1,0.014,-23.9
6459323,shop,380332,13:35:00,00:15:00,13:50:00,2576304,1185284,-34.4,1,0.014,-34.4
6459323,home,home2908046,13:50:00,03:10:00,17:00:00,2570056,1192695,-34.4,1,0.014,-34.4
6459323,home,home2908046,17:00:00,07:00:00,23:59:00,2570056,1192695,-34.4,1,0.014,-34.4
6459348,home,home2908059,00:00:00,00:05:00,00:05:00,2570596,1194770,-43.96,10,0.081,0.0
6459348,home,home2908059,00:05:00,09:05:00,09:10:00,2570596,1194770,-43.96,10,0.081,0.0
6459348,education,377679,09:55:00,00:40:00,10:35:00,2577388,1184855,-43.96,10,0.081,-17.8
6459348,work,376099,10:40:00,02:15:00,12:55:00,2578968,1183968,-43.96,10,0.081,-30.8
6459348,home,home2908059,13:40:00,00:05:00,13:45:00,2570596,1194770,-43.96,10,0.081,-29.9
6459348,shop,377159,13:45:00,00:15:00,14:00:00,2577930,1184036,-43.96,10,0.081,-40.4
6459348,home,home2908059,14:00:00,02:45:00,16:45:00,2570596,1194770,-43.96,10,0.081,-40.4
6459348,leisure,381922,16:50:00,00:10:00,17:00:00,2567712,1190524,-43.96,10,0.081,-44.06
6459348,home,home2908059,17:05:00,06:55:00,23:59:00,2570596,1194770,-43.96,10,0.081,-43.96
6459352,home,home2908061,00:00:00,00:05:00,00:05:00,2571130,1191889,-22.0,1,0.009,0.0
6459352,home,home2908061,00:05:00,10:30:00,10:35:00,2571130,1191889,-22.0,1,0.009,0.0
6459352,shop,377155,10:40:00,00:15:00,10:55:00,2577784,1183910,-22.0,1,0.009,-10.4
6459352,home,home2908061,11:00:00,02:25:00,13:25:00,2571130,1191889,-22.0,1,0.009,-10.3
6459352,work,305262,14:00:00,00:15:00,14:15:00,2577012,1183419,-22.0,1,0.009,-22.7
6459352,home,home2908061,14:50:00,02:10:00,17:00:00,2571130,1191889,-22.0,1,0.009,-22.0
6459352,home,home2908061,17:00:00,07:00:00,23:59:00,2571130,1191889,-22.0,1,0.009,-22.0
6459359,home,home2908064,00:00:00,00:05:00,00:05:00,2569788,1191734,-25.758,2,0.015,0.0
6459359,home,home2908064,00:05:00,09:25:00,09:30:00,2569788,1191734,-25.758,2,0.015,0.0
6459359,shop,377155,09:35:00,00:10:00,09:45:00,2577784,1183910,-25.758,2,0.015,-10.4
6459359,work,105985,10:10:00,05:20:00,15:30:00,2575486,1197521,-25.758,2,0.015,-23.0
6459359,home,home2908064,15:55:00,00:30:00,16:25:00,2569788,1191734,-25.758,2,0.015,-22.5
6459359,leisure,380332,16:50:00,00:10:00,17:00:00,2576304,1185284,-25.758,2,0.015,-26.258
6459359,home,home2908064,17:25:00,06:35:00,23:59:00,2569788,1191734,-25.758,2,0.015,-25.758
6600091,home,home2978430,00:00:00,00:05:00,00:05:00,2569476,1192035,-30.07,4,0.024,0.0
6600091,home,home2978430,00:05:00,10:10:00,10:15:00,2569476,1192035,-30.07,4,0.024,0.0
6600091,shop,377155,10:15:00,00:25:00,10:40:00,2577784,1183910,-30.07,4,0.024,-10.5
6600091,education,377679,10:40:00,01:05:00,11:45:00,2577388,1184855,-30.07,4,0.024,-29.2
6600091,work,293989,11:55:00,02:15:00,14:10:00,2570342,1194391,-30.07,4,0.024,-30.27
6600091,home,home2978430,14:20:00,02:40:00,17:00:00,2569476,1192035,-30.07,4,0.024,-30.07
6600091,home,home2978430,17:00:00,07:00:00,23:59:00,2569476,1192035,-30.07,4,0.024,-30.07
6600179,home,home2978474,00:00:00,00:05:00,00:05:00,2569542,1192206,-34.176,9,0.062,0.0
6600179,home,home2978474,00:05:00,07:00:00,07:05:00,2569542,1192206,-34.176,9,0.062,0.0
6600179,work,105573,07:15:00,00:15:00,07:30:00,2567690,1190740,-34.176,9,0.062,-12.9
6600179,home,home2978474,07:40:00,02:15:00,09:55:00,2569542,1192206,-34.176,9,0.062,-12.7
6600179,leisure,380332,10:05:00,00:10:00,10:15:00,2576304,1185284,-34.176,9,0.062,-14.766
6600179,education,377679,10:15:00,02:05:00,12:20:00,2577388,1184855,-34.176,9,0.062,-32.456
6600179,shop,377159,12:20:00,00:10:00,12:30:00,2577930,1184036,-34.176,9,0.062,-34.376
6600179,home,home2978474,12:40:00,04:20:00,17:00:00,2569542,1192206,-34.176,9,0.062,-34.176
6600179,home,home2978474,17:00:00,07:00:00,23:59:00,2569542,1192206,-34.176,9,0.062,-34.176
6601068,home,home2978919,00:00:00,00:05:00,00:05:00,2569878,1192610,-22.26,6,0.06,0.0
6601068,home,home2978919,00:05:00,05:50:00,05:55:00,2569878,1192610,-22.26,6,0.06,0.0
6601068,work,350140,06:45:00,04:35:00,11:20:00,2561338,1204461,-22.26,6,0.06,-12.1
6601068,home,home2978919,12:10:00,02:50:00,15:00:00,2569878,1192610,-22.26,6,0.06,-11.1
6601068,shop,381921,15:00:00,00:15:00,15:15:00,2567684,1190696,-22.26,6,0.06,-21.6
6601068,home,home2978919,15:15:00,00:25:00,15:40:00,2569878,1192610,-22.26,6,0.06,-21.6
6601068,leisure,370107,15:40:00,01:20:00,17:00:00,2575916,1191020,-22.26,6,0.06,-30.34
6601068,home,home2978919,17:00:00,07:00:00,23:59:00,2569878,1192610,-22.26,6,0.06,-22.26
6609805,home,home2983287,00:00:00,00:05:00,00:05:00,2569081,1191922,-27.6,1,0.009,0.0
6609805,home,home2983287,00:05:00,07:25:00,07:30:00,2569081,1191922,-27.6,1,0.009,0.0
6609805,shop,377155,07:30:00,00:15:00,07:45:00,2577784,1183910,-27.6,1,0.009,-10.5
6609805,home,home2983287,07:45:00,04:15:00,12:00:00,2569081,1191922,-27.6,1,0.009,-10.5
6609805,education,377679,12:40:00,04:00:00,16:40:00,2577388,1184855,-27.6,1,0.009,-28.4
6609805,home,home2983287,17:20:00,06:40:00,23:59:00,2569081,1191922,-27.6,1,0.009,-27.6
6610428,home,home2983599,00:00:00,00:05:00,00:05:00,2569903,1192184,-21.6,5,0.032,0.0
6610428,home,home2983599,00:05:00,05:50:00,05:55:00,2569903,1192184,-21.6,5,0.032,0.0
6610428,work,377154,06:45:00,03:20:00,10:05:00,2555366,1188705,-21.6,5,0.032,-12.1
6610428,home,home2983599,10:55:00,04:15:00,15:10:00,2569903,1192184,-21.6,5,0.032,-11.1
6610428,shop,377155,15:10:00,00:15:00,15:25:00,2577784,1183910,-21.6,5,0.032,-21.6
6610428,home,home2983599,15:25:00,01:35:00,17:00:00,2569903,1192184,-21.6,5,0.032,-21.6
6610428,home,home2983599,17:00:00,07:00:00,23:59:00,2569903,1192184,-21.6,5,0.032,-21.6
6615440,home,home2986105,00:00:00,00:05:00,00:05:00,2569551,1191842,-19.24,2,0.014,0.0
6615440,home,home2986105,00:05:00,10:50:00,10:55:00,2569551,1191842,-19.24,2,0.014,0.0
6615440,shop,380332,10:55:00,00:15:00,11:10:00,2576304,1185284,-19.24,2,0.014,-10.5
6615440,home,home2986105,11:10:00,04:55:00,16:05:00,2569551,1191842,-19.24,2,0.014,-10.5
6615440,leisure,377159,16:05:00,00:15:00,16:20:00,2577930,1184036,-19.24,2,0.014,-19.24
6615440,home,home2986105,16:20:00,00:40:00,17:00:00,2569551,1191842,-19.24,2,0.014,-19.24
6615440,home,home2986105,17:00:00,07:00:00,23:59:00,2569551,1191842,-19.24,2,0.014,-19.24
6617892,home,home2987331,00:00:00,00:05:00,00:05:00,2569503,1191818,-19.14,1,0.01,0.0
6617892,home,home2987331,00:05:00,07:10:00,07:15:00,2569503,1191818,-19.14,1,0.01,0.0
6617892,shop,377159,07:20:00,02:35:00,09:55:00,2577930,1184036,-19.14,1,0.01,-10.4
6617892,leisure,377159,09:55:00,00:40:00,10:35:00,2577930,1184036,-19.14,1,0.01,-19.14
6617892,home,home2987331,10:35:00,06:25:00,17:00:00,2569503,1191818,-19.14,1,0.01,-19.14
6617892,home,home2987331,17:00:00,07:00:00,23:59:00,2569503,1191818,-19.14,1,0.01,-19.14
6622411,home,home2989590,00:00:00,00:05:00,00:05:00,2569570,1192136,-8.74,1,0.008,0.0
6622411,home,home2989590,00:05:00,15:35:00,15:40:00,2569570,1192136,-8.74,1,0.008,0.0
6622411,leisure,377159,15:40:00,00:15:00,15:55:00,2577930,1184036,-8.74,1,0.008,-8.74
6622411,home,home2989590,15:55:00,01:05:00,17:00:00,2569570,1192136,-8.74,1,0.008,-8.74
6622411,home,home2989590,17:00:00,07:00:00,23:59:00,2569570,1192136,-8.74,1,0.008,-8.74
6623556,home,home2990163,00:00:00,00:05:00,00:05:00,2569742,1192685,-18.5,0,0.005,0.0
6623556,home,home2990163,00:05:00,09:00:00,09:05:00,2569742,1192685,-18.5,0,0.005,0.0
6623556,education,377679,09:10:00,04:00:00,13:10:00,2577388,1184855,-18.5,0,0.005,-18.6
6623556,home,home2990163,13:15:00,03:45:00,17:00:00,2569742,1192685,-18.5,0,0.005,-18.5
6623556,home,home2990163,17:00:00,07:00:00,23:59:00,2569742,1192685,-18.5,0,0.005,-18.5
6623688,home,home2990229,00:00:00,00:05:00,00:05:00,2569747,1191795,-23.4,2,0.017,0.0
6623688,home,home2990229,00:05:00,06:45:00,06:50:00,2569747,1191795,-23.4,2,0.017,0.0
6623688,work,368519,06:55:00,09:10:00,16:05:00,2568958,1191930,-23.4,2,0.017,-13.0
6623688,shop,377155,16:05:00,00:40:00,16:45:00,2577784,1183910,-23.4,2,0.017,-23.5
6623688,home,home2990229,16:50:00,00:10:00,17:00:00,2569747,1191795,-23.4,2,0.017,-23.4
6623688,home,home2990229,17:00:00,07:00:00,23:59:00,2569747,1191795,-23.4,2,0.017,-23.4
6623881,home,home2990325,00:00:00,00:05:00,00:05:00,2569969,1191526,-49.84,10,0.07,0.0
6623881,home,home2990325,00:05:00,08:20:00,08:25:00,2569969,1191526,-49.84,10,0.07,0.0
6623881,leisure,377155,08:30:00,01:15:00,09:45:00,2577784,1183910,-49.84,10,0.07,-8.64
6623881,shop,377155,09:45:00,00:10:00,09:55:00,2577784,1183910,-49.84,10,0.07,-19.14
6623881,home,home2990325,10:00:00,03:15:00,13:15:00,2569969,1191526,-49.84,10,0.07,-19.04
6623881,work,37749,13:35:00,00:20:00,13:55:00,2568320,1196394,-49.84,10,0.07,-31.74
6623881,home,home2990325,14:15:00,01:00:00,15:15:00,2569969,1191526,-49.84,10,0.07,-31.34
6623881,education,377679,15:20:00,01:10:00,16:30:00,2577388,1184855,-49.84,10,0.07,-49.94
6623881,home,home2990325,16:35:00,00:25:00,17:00:00,2569969,1191526,-49.84,10,0.07,-49.84
6623881,home,home2990325,17:00:00,07:00:00,23:59:00,2569969,1191526,-49.84,10,0.07,-49.84
6626539,home,home2991654,00:00:00,00:05:00,00:05:00,2569592,1192838,0.0,0,0.005,0.0
6626539,home,home2991654,00:05:00,16:55:00,17:00:00,2569592,1192838,0.0,0,0.005,0.0
6626539,home,home2991654,17:00:00,07:00:00,23:59:00,2569592,1192838,0.0,0,0.005,0.0
6627311,home,home2992040,00:00:00,00:05:00,00:05:00,2569544,1191859,-19.24,2,0.014,0.0
6627311,home,home2992040,00:05:00,10:10:00,10:15:00,2569544,1191859,-19.24,2,0.014,0.0
6627311,leisure,377159,10:15:00,01:55:00,12:10:00,2577930,1184036,-19.24,2,0.014,-8.74
6627311,home,home2992040,12:10:00,04:15:00,16:25:00,2569544,1191859,-19.24,2,0.014,-8.74
6627311,shop,380332,16:25:00,00:15:00,16:40:00,2576304,1185284,-19.24,2,0.014,-19.24
6627311,home,home2992040,16:40:00,00:20:00,17:00:00,2569544,1191859,-19.24,2,0.014,-19.24
6627311,home,home2992040,17:00:00,07:00:00,23:59:00,2569544,1191859,-19.24,2,0.014,-19.24
6627495,home,home2992132,00:00:00,00:05:00,00:05:00,2569908,1192381,-28.746,11,0.065,0.0
6627495,home,home2992132,00:05:00,07:55:00,08:00:00,2569908,1192381,-28.746,11,0.065,0.0
6627495,shop,377155,08:00:00,01:15:00,09:15:00,2577784,1183910,-28.746,11,0.065,-10.5
6627495,leisure,377159,09:20:00,00:10:00,09:30:00,2577930,1184036,-28.746,11,0.065,-17.646
6627495,home,home2992132,09:30:00,02:05:00,11:35:00,2569908,1192381,-28.746,11,0.065,-17.646
6627495,work,196400,12:25:00,00:35:00,13:00:00,2577486,1205250,-28.746,11,0.065,-29.746
6627495,home,home2992132,13:50:00,03:10:00,17:00:00,2569908,1192381,-28.746,11,0.065,-28.746
6627495,home,home2992132,17:00:00,07:00:00,23:59:00,2569908,1192381,-28.746,11,0.065,-28.746
6631660,home,home2994215,00:00:00,00:05:00,00:05:00,2569727,1192190,-49.844,10,0.094,0.0
6631660,home,home2994215,00:05:00,07:50:00,07:55:00,2569727,1192190,-49.844,10,0.094,0.0
6631660,work,464082,08:00:00,01:50:00,09:50:00,2569694,1192622,-49.844,10,0.094,-13.0
6631660,home,home2994215,09:55:00,02:00:00,11:55:00,2569727,1192190,-49.844,10,0.094,-12.9
6631660,education,377679,11:55:00,02:45:00,14:40:00,2577388,1184855,-49.844,10,0.094,-31.6
6631660,leisure,377159,14:40:00,00:10:00,14:50:00,2577930,1184036,-49.844,10,0.094,-39.344
6631660,home,home2994215,14:50:00,01:20:00,16:10:00,2569727,1192190,-49.844,10,0.094,-39.344
6631660,shop,377155,16:10:00,00:15:00,16:25:00,2577784,1183910,-49.844,10,0.094,-49.844
6631660,home,home2994215,16:25:00,00:35:00,17:00:00,2569727,1192190,-49.844,10,0.094,-49.844
6631660,home,home2994215,17:00:00,07:00:00,23:59:00,2569727,1192190,-49.844,10,0.094,-49.844
6631661,home,home2994215,00:00:00,00:05:00,00:05:00,2569727,1192190,-50.335,2,0.014,0.0
6631661,home,home2994215,00:05:00,09:30:00,09:35:00,2569727,1192190,-50.335,2,0.014,0.0
6631661,education,377679,09:35:00,01:05:00,10:40:00,2577388,1184855,-50.335,2,0.014,-18.7
6631661,work,126978,10:45:00,00:55:00,11:40:00,2568958,1191930,-50.335,2,0.014,-31.7
6631661,home,home2994215,11:45:00,00:25:00,12:10:00,2569727,1192190,-50.335,2,0.014,-31.6
6631661,shop,377155,12:10:00,00:15:00,12:25:00,2577784,1183910,-50.335,2,0.014,-42.1
6631661,home,home2994215,12:25:00,01:40:00,14:05:00,2569727,1192190,-50.335,2,0.014,-42.1
6631661,leisure,377155,14:05:00,02:55:00,17:00:00,2577784,1183910,-50.335,2,0.014,-50.84
6631661,home,home2994215,17:00:00,07:00:00,23:59:00,2569727,1192190,-50.335,2,0.014,-50.335
6636531,home,home2996650,00:00:00,00:05:00,00:05:00,2570064,1192642,-19.24,2,0.016,0.0
6636531,home,home2996650,00:05:00,07:05:00,07:10:00,2570064,1192642,-19.24,2,0.016,0.0
6636531,shop,380332,07:10:00,00:15:00,07:25:00,2576304,1185284,-19.24,2,0.016,-10.5
6636531,home,home2996650,07:25:00,08:20:00,15:45:00,2570064,1192642,-19.24,2,0.016,-10.5
6636531,leisure,377159,15:45:00,01:10:00,16:55:00,2577930,1184036,-19.24,2,0.016,-19.24
6636531,home,home2996650,16:55:00,00:05:00,17:00:00,2570064,1192642,-19.24,2,0.016,-19.24
6636531,home,home2996650,17:00:00,07:00:00,23:59:00,2570064,1192642,-19.24,2,0.016,-19.24
6638530,home,home2997650,00:00:00,00:05:00,00:05:00,2569548,1192035,-19.24,2,0.018,0.0
6638530,home,home2997650,00:05:00,08:55:00,09:00:00,2569548,1192035,-19.24,2,0.018,0.0
6638530,leisure,381922,09:00:00,00:40:00,09:40:00,2567712,1190524,-19.24,2,0.018,-8.74
6638530,home,home2997650,09:40:00,03:40:00,13:20:00,2569548,1192035,-19.24,2,0.018,-8.74
6638530,shop,377159,13:20:00,00:15:00,13:35:00,2577930,1184036,-19.24,2,0.018,-19.24
6638530,home,home2997650,13:35:00,03:25:00,17:00:00,2569548,1192035,-19.24,2,0.018,-19.24
6638530,home,home2997650,17:00:00,07:00:00,23:59:00,2569548,1192035,-19.24,2,0.018,-19.24
6640178,home,home2998474,00:00:00,00:05:00,00:05:00,2569533,1189274,-27.04,1,0.009,0.0
6640178,home,home2998474,00:05:00,07:40:00,07:45:00,2569533,1189274,-27.04,1,0.009,0.0
6640178,education,377679,07:55:00,08:20:00,16:15:00,2577388,1184855,-27.04,1,0.009,-18.5
6640178,leisure,370107,16:15:00,00:10:00,16:25:00,2575916,1191020,-27.04,1,0.009,-27.24
6640178,home,home2998474,16:35:00,00:25:00,17:00:00,2569533,1189274,-27.04,1,0.009,-27.04
6640178,home,home2998474,17:00:00,07:00:00,23:59:00,2569533,1189274,-27.04,1,0.009,-27.04
6642315,home,home2999542,00:00:00,00:05:00,00:05:00,2570010,1192646,-44.44,13,0.097,0.0
6642315,home,home2999542,00:05:00,03:40:00,03:45:00,2570010,1192646,-44.44,13,0.097,0.0
6642315,work,101950,06:30:00,00:50:00,07:20:00,2532878,1156223,-44.44,13,0.097,-9.8
6642315,home,home2999542,10:05:00,02:40:00,12:45:00,2570010,1192646,-44.44,13,0.097,-6.5
6642315,shop,377159,12:45:00,00:10:00,12:55:00,2577930,1184036,-44.44,13,0.097,-17.0
6642315,education,377679,12:55:00,02:10:00,15:05:00,2577388,1184855,-44.44,13,0.097,-35.7
6642315,leisure,377159,15:05:00,01:00:00,16:05:00,2577930,1184036,-44.44,13,0.097,-44.44
6642315,home,home2999542,16:05:00,00:55:00,17:00:00,2570010,1192646,-44.44,13,0.097,-44.44
6642315,home,home2999542,17:00:00,07:00:00,23:59:00,2570010,1192646,-44.44,13,0.097,-44.44
6646547,home,home3001658,00:00:00,00:05:00,00:05:00,2569870,1192148,-19.24,1,0.012,0.0
6646547,home,home3001658,00:05:00,07:45:00,07:50:00,2569870,1192148,-19.24,1,0.012,0.0
6646547,leisure,377155,07:50:00,00:15:00,08:05:00,2577784,1183910,-19.24,1,0.012,-8.74
6646547,home,home3001658,08:05:00,05:30:00,13:35:00,2569870,1192148,-19.24,1,0.012,-8.74
6646547,shop,377155,13:35:00,01:40:00,15:15:00,2577784,1183910,-19.24,1,0.012,-19.24
6646547,home,home3001658,15:15:00,01:45:00,17:00:00,2569870,1192148,-19.24,1,0.012,-19.24
