id,group,facility,start,duration,end_time,x,y,deviation_start,deviation_dur,cum_utility,total_deviation_start,total_deviation_dur,utility,DSSR_iterations,execution_time
6337583,shop,381504,11:30:00,00:15:00,11:45:00,2536512,1152284,01:00:00,00:00:00,-10.3,02:00:00,01:45:00,-18.44,1,0.008
6337583,home,home2792192,11:55:00,05:35:00,17:30:00,2539131,1152123,01:00:00,00:45:00,-10.1,02:00:00,01:45:00,-18.44,1,0.008
6337583,leisure,27610,17:40:00,01:45:00,19:25:00,2538796,1151086,02:00:00,00:45:00,-18.64,02:00:00,01:45:00,-18.44,1,0.008
6337583,home,home2792192,19:35:00,00:25:00,20:00:00,2539131,1152123,02:00:00,01:45:00,-18.44,02:00:00,01:45:00,-18.44,1,0.008
6337583,home,home2792192,20:00:00,04:00:00,23:59:00,2539131,1152123,02:00:00,01:45:00,-18.44,02:00:00,01:45:00,-18.44,1,0.008
6337607,home,home2792216,00:00:00,00:05:00,00:05:00,2538038,1153609,00:00:00,00:00:00,0.0,02:15:00,01:50:00,-41.475,5,0.023
6337607,home,home2792216,00:05:00,08:25:00,08:30:00,2538038,1153609,00:00:00,00:00:00,0.0,02:15:00,01:50:00,-41.475,5,0.023
6337607,leisure,27610,08:30:00,00:45:00,09:15:00,2538796,1151086,01:00:00,00:00:00,-8.74,02:15:00,01:50:00,-41.475,5,0.023
6337607,shop,381504,09:15:00,00:10:00,09:25:00,2536512,1152284,01:40:00,01:05:00,-18.735,02:15:00,01:50:00,-41.475,5,0.023
6337607,work,202435,11:15:00,00:35:00,11:50:00,2563124,1130039,02:10:00,01:25:00,-29.635,02:15:00,01:50:00,-41.475,5,0.023
6337607,home,home2792216,13:40:00,00:05:00,13:45:00,2538038,1153609,02:10:00,01:40:00,-22.775,02:15:00,01:50:00,-41.475,5,0.023
6337607,education,376779,13:45:00,00:15:00,14:00:00,2537352,1152668,02:15:00,01:40:00,-41.475,02:15:00,01:50:00,-41.475,5,0.023
6337607,home,home2792216,14:00:00,06:00:00,20:00:00,2538038,1153609,02:15:00,01:50:00,-41.475,02:15:00,01:50:00,-41.475,5,0.023
6337607,home,home2792216,20:00:00,04:00:00,23:59:00,2538038,1153609,02:15:00,01:50:00,-41.475,02:15:00,01:50:00,-41.475,5,0.023
6337618,home,home2792227,00:00:00,00:05:00,00:05:00,2539610,1152921,00:00:00,00:00:00,0.0,02:00:00,01:15:00,-18.44,11,0.045
